Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code
2024-08-14T19:00Z,DL,LIN,2024-08-14T20:10Z,2024-08-14T20:42Z,DL
2024-08-14T19:00Z,DL,VCE,2024-08-14T20:20Z,2024-08-14T21:01Z,DL
2024-08-14T19:00Z,DL,NCE,2024-08-14T20:30Z,2024-08-14T21:07Z,DL
2024-08-14T19:00Z,NO,GVA,2024-08-14T21:21Z,2024-08-14T21:11Z,NO
2024-08-14T19:00Z,DL,MRS,2024-08-14T20:35Z,2024-08-14T21:38Z,DL
2024-08-14T19:00Z,DL,BCN,2024-08-14T21:05Z,2024-08-14T22:19Z,DL
2024-08-14T19:00Z,OT,OPO,2024-08-14T21:50Z,2024-08-14T21:43Z,FE
2024-08-14T19:00Z,OT,GVA,2024-08-14T20:10Z,2024-08-14T20:25Z,OT
2024-08-14T19:05Z,OT,DUB,2024-08-14T21:15Z,2024-08-14T21:18Z,OT
2024-08-14T19:05Z,OT,AMS,2024-08-14T20:15Z,2024-08-14T20:30Z,OT
2024-08-14T19:05Z,DL,WRO,2024-08-14T20:20Z,2024-08-14T20:53Z,DL
2024-08-14T19:10Z,OT,TRS,2024-08-14T20:30Z,2024-08-14T20:47Z,DL
2024-08-14T19:10Z,OT,VRN,2024-08-14T20:30Z,2024-08-14T20:43Z,OT
2024-08-14T19:10Z,DL,FLR,2024-08-14T20:45Z,2024-08-14T21:00Z,DL
2024-08-14T19:10Z,OT,DUS,2024-08-14T20:00Z,2024-08-14T19:53Z,FE
2024-08-14T19:10Z,DL,BGO,2024-08-14T21:10Z,2024-08-14T21:46Z,DL
2024-08-14T19:15Z,OT,HAM,2024-08-14T20:20Z,2024-08-14T20:29Z,OT
2024-08-14T19:15Z,DL,MUC,2024-08-14T20:10Z,2024-08-14T20:46Z,DL
2024-08-14T19:15Z,DL,BER,2024-08-14T20:25Z,2024-08-14T21:12Z,DL
2024-08-14T19:20Z,DL,KTW,2024-08-14T20:50Z,2024-08-14T21:00Z,DL
2024-08-14T19:20Z,OT,LIS,2024-08-14T22:30Z,2024-08-14T22:32Z,OT
2024-08-14T19:20Z,DL,POZ,2024-08-14T20:35Z,2024-08-14T20:56Z,DL
2024-08-14T19:25Z,OT,BRE,2024-08-14T20:20Z,2024-08-14T20:20Z,OT
2024-08-14T19:30Z,OT,LHR,2024-08-14T21:10Z,2024-08-14T21:01Z,FE
2024-08-14T19:30Z,DL,SZG,2024-08-14T20:30Z,2024-08-14T21:00Z,DL
2024-08-14T19:30Z,DL,EVN,2024-08-14T23:40Z,2024-08-15T00:21Z,DL
2024-08-14T19:30Z,DL,BRU,2024-08-14T20:35Z,2024-08-14T20:42Z,DL
2024-08-14T19:40Z,DL,FCO,2024-08-14T21:30Z,2024-08-14T22:15Z,DL
2024-08-14T19:40Z,DL,EZE,2024-08-15T09:25Z,2024-08-15T09:14Z,FE
2024-08-14T19:40Z,DL,HKG,2024-08-15T07:40Z,2024-08-15T08:17Z,DL
2024-08-14T19:40Z,DL,TLL,2024-08-14T22:00Z,2024-08-14T22:27Z,DL
2024-08-14T19:40Z,FE,CDG,2024-08-14T20:55Z,2024-08-14T20:48Z,FE
2024-08-14T19:40Z,DL,TLS,2024-08-14T21:25Z,2024-08-14T22:09Z,DL
2024-08-14T19:40Z,OT,BSL,2024-08-14T20:30Z,2024-08-14T20:36Z,OT
2024-08-14T19:40Z,OT,SIN,2024-08-15T08:05Z,2024-08-15T08:18Z,OT
2024-08-14T19:45Z,OT,KEF,2024-08-14T23:30Z,2024-08-14T23:20Z,FE
2024-08-14T19:45Z,DL,CMN,2024-08-14T23:25Z,2024-08-14T23:16Z,FE
2024-08-14T19:50Z,DL,EVN,2024-08-14T23:40Z,2024-08-15T00:13Z,DL
2024-08-14T19:50Z,DL,ARN,2024-08-14T21:55Z,2024-08-14T22:26Z,DL
2024-08-14T19:50Z,OT,HEL,2024-08-14T22:15Z,2024-08-14T22:20Z,OT
2024-08-14T19:50Z,DL,TUN,2024-08-14T22:10Z,2024-08-14T22:38Z,DL
2024-08-14T19:50Z,DL,EDI,2024-08-14T21:50Z,2024-08-14T22:22Z,DL
2024-08-14T19:50Z,DL,VIE,2024-08-14T21:10Z,2024-08-14T21:51Z,DL
2024-08-14T19:55Z,DL,WDH,2024-08-15T06:20Z,2024-08-15T07:04Z,DL
2024-08-14T19:55Z,DL,MBA,2024-08-15T04:40Z,2024-08-15T05:22Z,DL
2024-08-14T19:55Z,DL,GRZ,2024-08-14T21:15Z,2024-08-14T21:47Z,DL
2024-08-14T19:55Z,DL,SIN,2024-08-15T08:20Z,2024-08-15T08:56Z,DL
2024-08-14T19:55Z,OT,BLL,2024-08-14T21:15Z,2024-08-14T21:18Z,OT
2024-08-14T19:55Z,DL,ALG,2024-08-14T22:30Z,2024-08-14T23:19Z,DL
2024-08-14T20:00Z,OT,MXP,2024-08-14T21:15Z,2024-08-14T21:24Z,OT
2024-08-14T20:00Z,DL,CAI,2024-08-15T00:10Z,2024-08-15T00:35Z,DL
2024-08-14T20:00Z,DL,MAN,2024-08-14T21:45Z,2024-08-14T21:48Z,DL
2024-08-14T20:00Z,DL,BEG,2024-08-14T21:55Z,2024-08-14T22:24Z,DL
2024-08-14T20:05Z,DL,LUX,2024-08-14T20:50Z,2024-08-14T21:13Z,DL
2024-08-14T20:05Z,DL,GRU,2024-08-15T07:55Z,2024-08-15T07:49Z,FE
2024-08-14T20:05Z,OT,JNB,2024-08-15T06:30Z,2024-08-15T07:03Z,DL
2024-08-14T20:05Z,DL,GLA,2024-08-14T22:05Z,2024-08-14T22:31Z,DL
2024-08-14T20:10Z,DL,BLQ,2024-08-14T21:30Z,2024-08-14T22:07Z,DL
2024-08-14T20:10Z,OT,BUD,2024-08-14T21:45Z,2024-08-14T22:01Z,DL
2024-08-14T20:10Z,OT,ZAG,2024-08-14T21:35Z,2024-08-14T21:52Z,DL
2024-08-14T20:15Z,DL,STR,2024-08-14T20:55Z,2024-08-14T21:26Z,DL
2024-08-14T20:15Z,DL,CPT,2024-08-15T08:00Z,2024-08-15T08:48Z,DL
2024-08-14T20:15Z,DL,GOT,2024-08-14T21:50Z,2024-08-14T22:08Z,DL
2024-08-14T20:15Z,DL,KRK,2024-08-14T21:50Z,2024-08-14T22:10Z,DL
2024-08-14T20:15Z,DL,PRG,2024-08-14T21:15Z,2024-08-14T21:49Z,DL
2024-09-29T02:45Z,OT,AYT,2024-09-29T06:05Z,2024-09-29T06:27Z,DL
2024-09-29T02:45Z,OT,AGP,2024-09-29T05:45Z,2024-09-29T05:35Z,FE
2024-09-29T02:45Z,DL,PMI,2024-09-29T04:50Z,2024-09-29T05:32Z,DL
2024-09-29T02:45Z,FE,ZTH,2024-09-29T05:20Z,2024-09-29T05:18Z,FE
2024-09-29T02:45Z,OT,PMI,2024-09-29T04:50Z,2024-09-29T04:45Z,FE
2024-09-29T02:45Z,OT,OLB,2024-09-29T04:30Z,2024-09-29T04:26Z,FE
2024-09-29T02:50Z,OT,HER,2024-09-29T05:50Z,2024-09-29T06:01Z,OT
2024-09-29T02:50Z,OT,CFU,2024-09-29T05:05Z,2024-09-29T05:09Z,OT
2024-09-29T02:50Z,DL,AYT,2024-09-29T06:15Z,2024-09-29T06:32Z,DL
2024-09-29T02:50Z,DL,PMI,2024-09-29T05:00Z,2024-09-29T05:03Z,DL
2024-09-29T02:55Z,OT,RHO,2024-09-29T06:00Z,2024-09-29T06:06Z,OT
2024-09-29T03:00Z,OT,CHQ,2024-09-29T05:55Z,2024-09-29T06:01Z,OT
2024-09-29T03:00Z,OT,BOJ,2024-09-29T05:35Z,2024-09-29T05:34Z,FE
2024-09-29T03:00Z,DL,PMI,2024-09-29T05:05Z,2024-09-29T04:58Z,FE
2024-09-29T03:20Z,FE,DBV,2024-09-29T05:10Z,2024-09-29T05:11Z,OT
2024-09-29T04:10Z,FE,ZTH,2024-09-29T06:40Z,2024-09-29T06:30Z,FE
2024-09-29T04:30Z,OT,HAM,2024-09-29T05:35Z,2024-09-29T05:39Z,OT
2024-09-29T04:40Z,OT,VIE,2024-09-29T06:05Z,2024-09-29T06:07Z,OT
2024-09-29T04:45Z,OT,SPU,2024-09-29T06:25Z,2024-09-29T06:17Z,FE
2024-09-29T04:45Z,OT,BER,2024-09-29T05:55Z,2024-09-29T05:52Z,FE
2024-09-29T04:45Z,OT,CTA,2024-09-29T07:10Z,2024-09-29T07:10Z,OT
2024-09-29T04:45Z,OT,BRE,2024-09-29T05:40Z,2024-09-29T05:50Z,OT
2024-09-29T04:50Z,FE,AMS,2024-09-29T06:00Z,2024-09-29T05:53Z,FE
2024-09-29T04:50Z,OT,ATH,2024-09-29T07:40Z,2024-09-29T07:40Z,OT
2024-09-29T04:55Z,OT,BRU,2024-09-29T05:55Z,2024-09-29T05:57Z,OT
2024-09-29T05:00Z,OT,STR,2024-09-29T05:40Z,2024-09-29T05:38Z,FE
2024-09-29T05:00Z,OT,NUE,2024-09-29T05:40Z,2024-09-29T05:36Z,FE
2024-09-29T05:00Z,OT,ARN,2024-09-29T07:05Z,2024-09-29T07:05Z,OT
2024-09-29T05:00Z,OT,OSL,2024-09-29T07:00Z,2024-09-29T06:52Z,FE
2024-09-29T05:00Z,OT,LHR,2024-09-29T06:40Z,2024-09-29T06:46Z,OT
2024-09-29T05:05Z,OT,HAJ,2024-09-29T05:55Z,2024-09-29T05:54Z,FE
2024-09-29T05:05Z,OT,DUS,2024-09-29T05:55Z,2024-09-29T05:51Z,FE
2024-09-29T05:05Z,OT,DUB,2024-09-29T07:15Z,2024-09-29T07:18Z,OT
2024-09-29T05:10Z,FE,MXP,2024-09-29T06:25Z,2024-09-29T06:14Z,FE
2024-09-29T05:10Z,OT,BSL,2024-09-29T06:00Z,2024-09-29T06:00Z,OT
2024-09-29T05:10Z,OT,BUD,2024-09-29T06:45Z,2024-09-29T06:47Z,OT
2024-09-29T05:15Z,OT,HER,2024-09-29T08:20Z,2024-09-29T08:18Z,FE
2024-09-29T05:15Z,FE,MUC,2024-09-29T06:10Z,2024-09-29T06:01Z,FE
2024-09-29T05:15Z,OT,LEJ,2024-09-29T06:10Z,2024-09-29T06:09Z,FE
2024-09-29T05:20Z,OT,CPH,2024-09-29T06:45Z,2024-09-29T06:48Z,OT
2024-09-29T05:20Z,OT,CDG,2024-09-29T06:35Z,2024-09-29T06:34Z,FE
2024-09-29T05:20Z,OT,WAW,2024-09-29T06:55Z,2024-09-29T06:53Z,FE
2024-09-29T05:20Z,OT,WAW,2024-09-29T07:00Z,2024-09-29T07:00Z,OT
2024-09-29T05:25Z,OT,PMI,2024-09-29T07:35Z,2024-09-29T07:26Z,FE
2024-09-29T05:30Z,OT,GVA,2024-09-29T06:35Z,2024-09-29T06:33Z,FE
2024-09-29T05:35Z,OT,MAN,2024-09-29T07:20Z,2024-09-29T07:21Z,OT
2024-09-29T05:35Z,OT,BCN,2024-09-29T07:40Z,2024-09-29T07:34Z,FE
2024-09-29T05:45Z,OT,BER,2024-09-29T06:55Z,2024-09-29T06:48Z,FE
2024-09-29T05:50Z,OT,NCE,2024-09-29T07:20Z,2024-09-29T07:21Z,OT
2024-09-29T05:50Z,OT,ZRH,2024-09-29T06:45Z,2024-09-29T06:46Z,OT
2024-09-29T05:55Z,OT,GOT,2024-09-29T07:30Z,2024-09-29T07:39Z,OT
2024-09-29T05:55Z,OT,BHX,2024-09-29T07:30Z,2024-09-29T07:33Z,OT
2024-09-29T06:00Z,OT,HAM,2024-09-29T07:05Z,2024-09-29T07:13Z,OT
2024-09-29T06:00Z,DL,LHR,2024-09-29T07:40Z,2024-09-29T08:15Z,DL
2024-09-29T06:00Z,OT,AYT,2024-09-29T09:30Z,2024-09-29T09:40Z,OT
2024-09-29T06:00Z,DL,COV,2024-09-29T09:40Z,2024-09-29T10:03Z,DL
2024-09-02T02:45Z,OT,AYT,2024-09-02T06:05Z,2024-09-02T06:17Z,OT
2024-09-02T02:45Z,FE,IBZ,2024-09-02T05:10Z,2024-09-02T05:01Z,FE
2024-09-02T02:45Z,OT,PMI,2024-09-02T04:50Z,2024-09-02T05:06Z,DL
2024-09-02T02:45Z,OT,CFU,2024-09-02T05:10Z,2024-09-02T05:17Z,OT
2024-09-02T02:45Z,OT,KVA,2024-09-02T05:15Z,2024-09-02T05:21Z,OT
2024-09-02T03:00Z,OT,CHQ,2024-09-02T05:55Z,2024-09-02T06:03Z,OT
2024-09-02T03:00Z,FE,HER,2024-09-02T06:05Z,2024-09-02T06:06Z,OT
2024-09-02T03:05Z,FE,PMI,2024-09-02T05:10Z,2024-09-02T05:08Z,FE
2024-09-02T04:15Z,OT,BER,2024-09-02T05:25Z,2024-09-02T05:14Z,FE
2024-09-02T04:30Z,OT,HAM,2024-09-02T05:35Z,2024-09-02T05:35Z,OT
2024-09-02T04:40Z,DL,ZRH,2024-09-02T05:35Z,2024-09-02T05:54Z,DL
2024-09-02T04:40Z,OT,VIE,2024-09-02T06:05Z,2024-09-02T06:04Z,FE
2024-09-02T04:45Z,OT,MIR,2024-09-02T07:15Z,2024-09-02T07:10Z,FE
2024-09-02T04:45Z,OT,NUE,2024-09-02T05:25Z,2024-09-02T05:27Z,OT
2024-09-02T04:45Z,OT,BRE,2024-09-02T05:40Z,2024-09-02T05:44Z,OT
2024-09-02T04:50Z,OT,LCY,2024-09-02T06:15Z,2024-09-02T06:14Z,FE
2024-09-02T04:50Z,OT,CTA,2024-09-02T07:15Z,2024-09-02T07:28Z,OT
2024-09-02T04:50Z,DL,ATH,2024-09-02T07:40Z,2024-09-02T07:58Z,DL
2024-09-02T04:55Z,OT,BRU,2024-09-02T05:55Z,2024-09-02T05:48Z,FE
2024-09-02T05:00Z,OT,ARN,2024-09-02T07:05Z,2024-09-02T07:09Z,OT
2024-09-02T05:00Z,OT,LHR,2024-09-02T06:40Z,2024-09-02T06:26Z,FE
2024-09-02T05:05Z,DL,BJV,2024-09-02T08:05Z,2024-09-02T10:11Z,DL
2024-09-02T05:05Z,OT,HAJ,2024-09-02T05:55Z,2024-09-02T05:53Z,FE
2024-09-02T05:05Z,OT,DUS,2024-09-02T05:55Z,2024-09-02T05:48Z,FE
2024-09-02T05:05Z,OT,STR,2024-09-02T05:45Z,2024-09-02T05:49Z,OT
2024-09-02T05:05Z,OT,LUX,2024-09-02T05:50Z,2024-09-02T05:36Z,FE
2024-09-02T05:05Z,OT,DUB,2024-09-02T07:15Z,2024-09-02T07:09Z,FE
2024-09-02T05:05Z,OT,BSL,2024-09-02T05:55Z,2024-09-02T05:50Z,FE
2024-09-02T05:10Z,OT,MXP,2024-09-02T06:25Z,2024-09-02T06:31Z,OT
2024-09-02T05:10Z,OT,BUD,2024-09-02T06:45Z,2024-09-02T06:51Z,OT
2024-09-02T05:15Z,DL,MUC,2024-09-02T06:10Z,2024-09-02T07:10Z,DL
2024-09-02T05:15Z,OT,LEJ,2024-09-02T06:10Z,2024-09-02T06:13Z,OT
2024-09-02T05:20Z,OT,CPH,2024-09-02T06:45Z,2024-09-02T06:41Z,FE
2024-09-02T05:20Z,OT,CDG,2024-09-02T06:35Z,2024-09-02T06:39Z,OT
2024-09-02T05:20Z,FE,WAW,2024-09-02T06:55Z,2024-09-02T06:48Z,FE
2024-09-02T05:20Z,FE,WAW,2024-09-02T07:00Z,2024-09-02T06:51Z,FE
2024-09-02T05:25Z,OT,PMI,2024-09-02T07:30Z,2024-09-02T07:37Z,OT
2024-09-02T05:30Z,OT,HAM,2024-09-02T06:35Z,2024-09-02T06:32Z,FE
2024-09-02T05:30Z,OT,FCO,2024-09-02T07:20Z,2024-09-02T07:24Z,OT
2024-09-02T05:30Z,OT,GVA,2024-09-02T06:35Z,2024-09-02T06:40Z,OT
2024-09-02T05:35Z,DL,MAN,2024-09-02T07:20Z,2024-09-02T07:36Z,DL
2024-09-02T05:35Z,OT,BCN,2024-09-02T07:40Z,2024-09-02T07:26Z,FE
2024-09-02T05:40Z,OT,TLS,2024-09-02T07:25Z,2024-09-02T07:23Z,FE
2024-09-02T05:45Z,OT,BER,2024-09-02T06:55Z,2024-09-02T06:48Z,FE
2024-09-02T05:50Z,OT,AMS,2024-09-02T07:00Z,2024-09-02T07:08Z,OT
2024-09-02T05:50Z,OT,NCE,2024-09-02T07:20Z,2024-09-02T07:24Z,OT
2024-09-02T05:50Z,DL,ZRH,2024-09-02T06:45Z,2024-09-02T08:03Z,DL
2024-09-02T05:55Z,OT,GOT,2024-09-02T07:30Z,2024-09-02T07:33Z,OT
2024-09-02T05:55Z,DL,BHX,2024-09-02T07:30Z,2024-09-02T07:50Z,DL
2024-09-02T06:00Z,OT,EVE,2024-09-02T09:00Z,2024-09-02T09:11Z,OT
2024-09-02T06:00Z,OT,HAM,2024-09-02T07:05Z,2024-09-02T07:05Z,OT
2024-09-02T06:00Z,DL,LHR,2024-09-02T07:40Z,2024-09-02T07:49Z,DL
2024-09-02T06:00Z,OT,AYT,2024-09-02T09:30Z,2024-09-02T09:35Z,OT
2024-09-02T05:05Z,DL,BJV,2024-09-02T08:05Z,2024-09-02T10:11Z,DL
2024-09-02T05:50Z,OT,AMS,2024-09-02T07:00Z,2024-09-02T07:08Z,OT
2024-09-02T05:50Z,OT,NCE,2024-09-02T07:20Z,2024-09-02T07:24Z,OT
2024-09-02T05:50Z,DL,ZRH,2024-09-02T06:45Z,2024-09-02T08:03Z,DL
2024-09-02T05:55Z,OT,GOT,2024-09-02T07:30Z,2024-09-02T07:33Z,OT
2024-09-02T05:55Z,DL,BHX,2024-09-02T07:30Z,2024-09-02T07:50Z,DL
2024-09-02T06:00Z,OT,EVE,2024-09-02T09:00Z,2024-09-02T09:11Z,OT
2024-09-02T06:00Z,OT,HAM,2024-09-02T07:05Z,2024-09-02T07:05Z,OT
2024-09-02T06:00Z,DL,LHR,2024-09-02T07:40Z,2024-09-02T07:49Z,DL
2024-09-02T06:00Z,OT,AYT,2024-09-02T09:30Z,2024-09-02T09:35Z,OT
2024-09-02T06:05Z,DL,FLR,2024-09-02T07:40Z,2024-09-02T08:13Z,DL
2024-09-02T06:05Z,DL,BOD,2024-09-02T07:50Z,2024-09-02T08:20Z,DL
2024-09-02T06:05Z,OT,SOF,2024-09-02T08:20Z,2024-09-02T08:22Z,OT
2024-09-02T06:15Z,OT,LCY,2024-09-02T07:40Z,2024-09-02T07:52Z,OT
2024-09-02T06:15Z,OT,PSA,2024-09-02T07:45Z,2024-09-02T07:57Z,OT
2024-09-02T06:15Z,DL,KLR,2024-09-02T07:55Z,2024-09-02T08:10Z,DL
2024-09-02T06:15Z,OT,MUC,2024-09-02T07:10Z,2024-09-02T07:37Z,DL
2024-09-02T06:15Z,OT,KTW,2024-09-02T07:45Z,2024-09-02T07:43Z,FE
2024-09-02T06:20Z,NO,MUC,2024-09-02T07:10Z,2024-09-02T08:34Z,NO
2024-09-02T06:20Z,OT,MRS,2024-09-02T07:55Z,2024-09-02T07:55Z,OT
2024-09-02T06:20Z,OT,VIE,2024-09-02T07:45Z,2024-09-02T07:39Z,FE
2024-09-02T06:30Z,OT,BRI,2024-09-02T08:25Z,2024-09-02T08:49Z,DL
2024-09-02T06:30Z,OT,GRZ,2024-09-02T07:50Z,2024-09-02T07:54Z,OT
2024-09-02T06:30Z,DL,PMO,2024-09-02T08:45Z,2024-09-02T09:10Z,DL
2024-09-02T06:30Z,OT,AYT,2024-09-02T10:00Z,2024-09-02T10:01Z,OT
2024-09-02T06:35Z,DL,CDG,2024-09-02T07:50Z,2024-09-02T08:05Z,DL
2024-09-02T06:35Z,DL,LYS,2024-09-02T07:50Z,2024-09-02T09:00Z,DL
2024-09-02T06:35Z,OT,PRG,2024-09-02T07:35Z,2024-09-02T07:38Z,OT
2024-09-02T06:35Z,FE,JFK,2024-09-02T15:10Z,2024-09-02T14:53Z,FE
2024-09-02T06:45Z,OT,LIN,2024-09-02T07:55Z,2024-09-02T08:12Z,DL
2024-09-02T06:45Z,OT,BER,2024-09-02T07:55Z,2024-09-02T07:52Z,FE
2024-09-02T06:50Z,OT,DRS,2024-09-02T07:50Z,2024-09-02T07:45Z,FE
2024-09-02T06:50Z,OT,BUD,2024-09-02T08:25Z,2024-09-02T08:27Z,OT
2024-09-02T06:50Z,DL,ZRH,2024-09-02T07:45Z,2024-09-02T09:03Z,DL
2024-09-02T06:55Z,DL,KRK,2024-09-02T08:30Z,2024-09-02T08:58Z,DL
2024-09-02T06:55Z,OT,POZ,2024-09-02T08:10Z,2024-09-02T08:04Z,FE
2024-09-02T06:55Z,DL,GVA,2024-09-02T08:05Z,2024-09-02T08:17Z,DL
2024-09-02T07:00Z,DL,HAM,2024-09-02T08:05Z,2024-09-02T08:21Z,DL
2024-09-02T07:00Z,OT,DUS,2024-09-02T07:50Z,2024-09-02T07:39Z,FE
2024-09-02T07:00Z,OT,BLL,2024-09-02T08:20Z,2024-09-02T08:13Z,FE
2024-09-02T07:00Z,DL,LHR,2024-09-02T08:40Z,2024-09-02T09:01Z,DL
2024-09-02T07:00Z,DL,SZG,2024-09-02T08:00Z,2024-09-02T08:49Z,DL
2024-09-02T07:00Z,DL,BRU,2024-09-02T08:10Z,2024-09-02T08:14Z,DL
2024-09-02T07:05Z,OT,WRO,2024-09-02T08:20Z,2024-09-02T08:22Z,OT
2024-09-02T07:05Z,DL,LEJ,2024-09-02T08:00Z,2024-09-02T08:45Z,DL
2024-09-02T07:05Z,DL,IST,2024-09-02T10:05Z,2024-09-02T11:14Z,DL
2024-09-02T07:10Z,OT,HAJ,2024-09-02T08:00Z,2024-09-02T07:56Z,FE
2024-09-02T07:15Z,DL,STR,2024-09-02T07:55Z,2024-09-02T08:34Z,DL
2024-09-02T07:15Z,DL,MXP,2024-09-02T08:30Z,2024-09-02T09:08Z,DL
2024-09-02T07:15Z,OT,HEL,2024-09-02T09:40Z,2024-09-02T09:36Z,FE
2024-09-02T07:15Z,OT,AGP,2024-09-02T10:15Z,2024-09-02T10:15Z,OT
2024-09-02T07:15Z,OT,LIS,2024-09-02T10:25Z,2024-09-02T10:31Z,OT
2024-09-02T07:20Z,DL,FMO,2024-09-02T08:05Z,2024-09-02T08:16Z,DL
2024-09-02T07:20Z,DL,ATH,2024-09-02T10:10Z,2024-09-02T10:31Z,DL
2024-09-02T07:20Z,DL,VIE,2024-09-02T08:45Z,2024-09-02T08:55Z,DL
2024-09-02T07:25Z,OT,GOT,2024-09-02T09:00Z,2024-09-02T09:10Z,OT
2024-09-02T07:25Z,DL,AMS,2024-09-02T08:35Z,2024-09-02T09:11Z,DL
2024-09-02T07:25Z,DL,LJU,2024-09-02T08:35Z,2024-09-02T08:47Z,DL
2024-09-02T07:30Z,DL,LAS,2024-09-02T19:05Z,2024-09-02T19:18Z,DL
2024-09-02T07:30Z,OT,PMI,2024-09-02T09:40Z,2024-09-02T09:42Z,OT
2024-09-02T07:30Z,OT,LUX,2024-09-02T08:15Z,2024-09-02T08:24Z,OT
2024-09-02T07:30Z,OT,CDG,2024-09-02T08:45Z,2024-09-02T08:41Z,FE
2024-09-02T07:30Z,OT,ZRH,2024-09-02T08:25Z,2024-09-02T08:25Z,OT
2024-09-02T07:30Z,DL,ALG,2024-09-02T10:05Z,2024-09-02T10:34Z,DL
2024-09-02T07:30Z,DL,TUN,2024-09-02T09:50Z,2024-09-02T10:05Z,DL
2024-09-02T07:30Z,DL,OTP,2024-09-02T09:50Z,2024-09-02T10:52Z,DL
2024-09-02T07:35Z,DL,IBZ,2024-09-02T09:50Z,2024-09-02T10:23Z,DL
2024-09-02T07:35Z,DL,VLC,2024-09-02T10:00Z,2024-09-02T10:17Z,DL
2024-09-02T07:35Z,DL,OPO,2024-09-02T10:20Z,2024-09-02T12:01Z,DL
2024-09-02T07:40Z,DL,BRU,2024-09-02T08:40Z,2024-09-02T08:54Z,DL
2024-09-02T07:40Z,DL,MAD,2024-09-02T10:15Z,2024-09-02T10:28Z,DL
2024-09-02T07:45Z,DL,YYC,2024-09-02T17:30Z,2024-09-02T19:45Z,DL
2024-09-02T07:45Z,DL,BER,2024-09-02T08:55Z,2024-09-02T09:22Z,DL
2024-09-02T07:45Z,OT,TLL,2024-09-02T10:05Z,2024-09-02T09:54Z,FE
2024-09-02T07:50Z,DL,VNO,2024-09-02T09:55Z,2024-09-02T10:06Z,DL
2024-09-02T07:50Z,OT,BCN,2024-09-02T09:55Z,2024-09-02T10:02Z,OT
2024-09-02T07:50Z,OT,BSL,2024-09-02T08:40Z,2024-09-02T08:39Z,FE
2024-09-02T07:55Z,OT,BRE,2024-09-02T08:50Z,2024-09-02T08:58Z,OT
2024-09-02T07:55Z,DL,RMO,2024-09-02T10:15Z,2024-09-02T11:11Z,DL
2024-09-02T08:00Z,OT,HAM,2024-09-02T09:05Z,2024-09-02T09:06Z,OT
2024-09-02T08:00Z,DL,IAH,2024-09-02T18:35Z,2024-09-02T19:00Z,DL
2024-09-02T08:00Z,DL,NQZ,2024-09-02T14:45Z,2024-09-02T15:27Z,DL
2024-09-02T08:00Z,OT,LHR,2024-09-02T09:40Z,2024-09-02T09:52Z,OT
2024-09-02T08:05Z,DL,NUE,2024-09-02T08:45Z,2024-09-02T09:35Z,DL
2024-09-02T08:05Z,OT,AUS,2024-09-02T18:50Z,2024-09-02T18:50Z,OT
2024-09-02T08:05Z,OT,RIX,2024-09-02T10:10Z,2024-09-02T10:18Z,OT
2024-09-02T08:05Z,DL,SOF,2024-09-02T10:20Z,2024-09-02T10:43Z,DL
2024-09-02T08:10Z,OT,DFW,2024-09-02T19:05Z,2024-09-02T18:59Z,FE
2024-09-02T08:15Z,DL,MUC,2024-09-02T09:10Z,2024-09-02T09:41Z,DL
2024-09-02T08:15Z,DL,NAP,2024-09-02T10:15Z,2024-09-02T10:49Z,DL
2024-09-02T08:15Z,DL,ATL,2024-09-02T18:15Z,2024-09-02T18:46Z,DL
2024-09-02T08:15Z,DL,PRG,2024-09-02T09:15Z,2024-09-02T10:03Z,DL
2024-09-02T08:15Z,DL,SJJ,2024-09-02T10:00Z,2024-09-02T11:03Z,DL
2024-09-02T08:20Z,DL,PMI,2024-09-02T10:25Z,2024-09-02T10:37Z,DL
2024-09-02T08:20Z,DL,RDU,2024-09-02T17:50Z,2024-09-02T18:32Z,DL
2024-09-02T08:20Z,DL,AMM,2024-09-02T12:40Z,2024-09-02T13:43Z,DL
2024-09-02T08:20Z,DL,VIE,2024-09-02T09:45Z,2024-09-02T10:04Z,DL
2024-09-02T08:25Z,DL,SFO,2024-09-02T19:40Z,2024-09-02T20:04Z,DL
2024-09-02T08:25Z,DL,CAI,2024-09-02T12:35Z,2024-09-02T13:02Z,DL
2024-09-02T08:25Z,OT,ARN,2024-09-02T10:30Z,2024-09-02T10:51Z,DL
2024-09-02T08:25Z,DL,OSL,2024-09-02T10:20Z,2024-09-02T10:27Z,DL
2024-09-02T08:25Z,OT,BGO,2024-09-02T10:25Z,2024-09-02T10:26Z,OT
2024-09-02T08:25Z,OT,DUB,2024-09-02T10:35Z,2024-09-02T10:34Z,FE
2024-09-02T08:25Z,OT,KRK,2024-09-02T10:00Z,2024-09-02T10:10Z,OT
2024-09-02T08:25Z,DL,WAW,2024-09-02T10:10Z,2024-09-02T10:45Z,DL
2024-09-02T08:30Z,DL,LAX,2024-09-02T20:00Z,2024-09-02T21:03Z,DL
2024-09-02T08:35Z,DL,SVG,2024-09-02T10:25Z,2024-09-02T10:41Z,DL
2024-09-02T08:35Z,OT,NTE,2024-09-02T10:10Z,2024-09-02T10:17Z,OT
2024-09-02T08:35Z,DL,ADB,2024-09-02T11:45Z,2024-09-02T12:25Z,DL
